   123    0 -2  0  4  0   0  0  0  0  0  0  0  0   0       0.1280385   0.006502   0.000218   179.994029955676     0.538396393008    43.216995538771
   124    1  0  0  0  0   0  0 -1  0  1  0  0  0   0       0.1267999   0.000000   0.000000    -1.240294261873   -26.744505874813   -93.069574073725
   125    1  0 -2  2  0   0  0  0  0  4  0  0  0   0       0.1252377   0.012893   0.007278    78.093828451178   -41.481266447555   -37.015747323399
   126   -3  0  0  1  0   0 20 19  0  0  0  0  0   0       0.1233960   0.017624   0.004586   -67.363554210827    19.878934339800    19.801080225107
   127   -1  0  0  2  0   0  2 -2  0  0  0  0  0   0       0.1205742   0.000000   0.000000  -179.997600757992   -26.738649619259    83.904158665099
   128    1  0  0  0  0   0  1 -1  0  0  0  0  0   0       0.1202802   0.000000   0.000000     0.015562178843  -178.047862115880   -88.705561488426
   129   -1  0  0  2  0   0 -2  2  0  0  0  0  0   0       0.1161260   0.000000   0.000000    -0.313069159255    40.184663525368   -86.442130032572
   130   -1 -1  0  1  0   0  0  0  0  0  0  0  0   0       0.1141258   0.002870   0.000093     0.006385852843   179.890415009878   179.122391932598
   131    1 -1  0  1  0   0  0  0  0  0  0  0  0   0       0.1099741   0.002780   0.000108    -0.004567310844  -179.605797728208  -146.930505333730
   132   -1  0  0  2  0   0 10 -3  0  0  0  0  0   0       0.1092243   0.022472   0.001060   -16.754430022551   -72.524363071486    -4.006710870892
   133   -2  2  0  2  0   0  0  0  0  0  0  0  0   0       0.1088779   0.005557   0.000130  -179.974353341196     0.217979050212     1.440040054594
   134   -2 -2  0  4  0   0  0  0  0  0  0  0  0   0       0.1083245   0.005503   0.000146   179.998006587017     0.208651175448    24.081645146041
   135    0  1  0  3  0   0  0  0  0  0  0  0  0   0       0.1076667   0.002712   0.000121   179.995856247735     0.482959419602    43.140571655211
   136    0 -3  3 -1  4   0  0  0  0  0  0  0  0   0       0.1074340   0.008158   0.000360    48.506782121090   147.984866574982  -121.334962663109
   137   -2  0  0  2  0   0 10 -3  0  0  0  0  0   0       0.1070013   0.023446   0.001326   -17.407498124866   -89.685206351988  -120.263392725227
   138    1  0  0  0  0   0  0  1  0 -1  0  0  0   0       0.1052584   0.000000   0.000000  -178.895353211863  -142.962323602263    87.634069422723
   139    0  0  0  2  0   0  0 -2  0  2  0  0  0   0       0.1051058   0.000208   0.000051   179.050448892824    10.715980966542    82.001532649810
   140    1  0  2  0  0   0  0  0  0  0  0  0  0   0       0.1032575   0.000000   0.000073   179.998648214221    50.485866204850    89.327473845904
